"text","label"
"신작 MMORPG ‘아키에이지 워’ 티저 페이지 공개 (10/21)","1"
"PC 패키지 게임 ‘산나비’, 2차 비공개 테스트 참가자 모집 (1/10)","1"
"자체 개발한 AI 플랫폼 '하이퍼클로바' 기반 '서치GPT' 개발 공개 (2/19)","1"
"주가 방어 및 크래프톤 미래 가치에 대한 신뢰 제고 목적으로 배동근 CFO가 자사주 570주 총 1억 9836만원 장내 매수 (1/14)","1"
"머신러닝 운영 플랫폼 '카카오 i 머신러닝' 출시 (1/30)","1"
"외국계 코인거래소 게이트아이오에서 선물 거래 종목으로 신규 상장 (12/5)","1"
"네이버와 구글이 'K-웹툰' 게임화를 위해 네이버 유명 웹툰 IP로 글로벌 게임을 만들고자 하는 중소개발사 모집 계획 발표 (2/23)","1"
"'The Super Mario Bros. Movie' 첫 트레일러 공개 (10/7)","1"
"조이시티의 방치형 RPG P&E 게임 '크립토볼Z' 위믹스 플랫폼 온보딩 계약 체결 (3/2)","1"
"넷마블 자체 IP '스톤에이지' 활용한 '석기시대: 각성' 중국 내자판호 획득 (4/20)","1"
"주주가치 제고 및 주가 안정을 위해 1,899억원 규모의 자기주식 30만주 취득 결정 (9/7)","1"
"'검은사막', 삼성·LG와 제휴하여 미국 라스베이거스에서 열린 'CES 2023' 부스에서 신제품 컬레버레이션 진행 (1/12)","1"
"23년 신작 '쿠키런:오븐스매쉬' 기대감에 기관투자자 매수세가 몰리며 주가 상승 (10/24)","1"
"XPLA, 파트너사 '덱스랩' 영입으로 게임 파이 진출 포석 (4/8)","1"
"검은사막, '어비스 원:마그누스' 사운드 트랙 공개 (3/11)","1"
"SK스퀘어, 위믹스 생태계 거버넌스 파트너 합류 (5/27)","1"
"Microsoft, $ 68.7bn (한화 약 82조) 규모에 블리자드 인수 결정 (1/18)","1"
"45억원 규모의 자기주식취득 결정(3/27)","1"
"'스톤에이지' IP, 중국 판호 발급 완료 (11/22)","1"
"21일과 22일 총 100명 대상으로 신작 '쓰론앤리버티(TL)' 파이널 테스트 실시 예정 (2/20)","1"
"인천공항공사와 쿠키런 IP 활용 공동 프로모션 업무 협약 체결 (6/16)","1"
"3월 14일 오전 10시 정기주주총회 소집 결의 (2/11)","1"
"자회사인 카카오페이의 11/3 상장 확정 (10/25)","1"
"퍼펙트월드가 개발/서비스하는 모바일 MMORPG 완미세계 대규모 업데이트 진행 (9/7)","1"
"‘배틀그라운드’ 온라인 대회 ‘2023 PUBG IBR DAY’ 개최 (4/29)","1"
"일본에 출시한 신작 '쿠키런:킹덤' 흥행으로 주가 상승 (일본 애플과 구글마켓에서 1위)","1"
"그랜드크로스 IP 활용 수집형 RPG 신작 '데미스 리본' 영상 공개 (11/24)","1"
"201억 규모 자사주 매입 결정 (2/17)","1"
"3월 29일 오전 9시 정기주주총회 소집 결의 (3/8)","1"
"유안타증권, 'TL' 등 신작 출시에 대한 기대감과 인건비 감소, 해외 시장 유리하게 변화함에 따라 목표주가 63만원으로 상향 조정(1/13)","1"
"'FIFA 시리즈' 라이선스 재계약 관련 난항 보도 (10/13)","1"
"정기주주총회 소집결의 (2/3)","1"
"가상 오피스 '컴투버스'의 비주얼 영상 공개 (4/19)","1"
"한국게임산업협회에 10억원 상당의 가산자산 위믹스(WEMIX) 기부 (4/14)","1"
"자회사 타이곤모바일, 이더리움 솔루션 Arbiturum 플랫폼과 MMORPG '검과 마법 글로벌' 서비스 협력 진행 (4/14)","1"
"메타버스 투자 사업 준비 목적으로 에픽게임즈에 $ 1.5mn (약 18억원) 투자 (1/13)","1"
"모바일 게임 개발사 Digital Legends의 지분 100% 인수 (10/28)","1"
"신작 MMORPG '워 오브 글로리' 정식 출시 (4/6)","1"
"MMORPG '미르M: 뱅가드 앤 배가본드' 5월 19일 사전 테스트 시작 (5/6)","1"
"자회사 컴투스플랫폼과 글로벌 지사 컴투스USA가 공동개발한 C2X NFT 마켓플레이스에서 보이그룹 ‘베리베리’ 미국 투어 영상 NFT 독점 판매 (5/23)","1"
"C2X NFT 마켓플레이스, NFT 상품 완판 행진 (11/28)","1"
"시장조사 업체 앱매직에 따르면, 2022년 모바일게임 퍼블리셔 전 세계 매출순위 6위 기록(1/9)","1"
"현대차증권, TL의 출시 지연 및 리니지 모바일 게임 매출 하향을 반영하여 목표가 16% 하향 조정 (4/14)","1"
"P2E 게임 계획","1"
"'미버스' 기반 블록체인 캐주얼 게임 포털 오픈 (3/23)","1"
"6월 출시 예정인 'Final Fantasy XVI', 사우디아라비아 출시 금지 (5/5)","1"
"3분기 브랜드스탁 '대한민국 100대 브랜드' 선정 (10/7)","1"
"프로야구 포 매니저' 이용자들, 1심 판결에 항소 (3/14)","1"
"카카오 엔터테인먼트, 1조 1,500억원 규모의 제3자 배정 유상증자 공시(1/12). 2월 10일 4Q 실적 발표 예고(1/12)","1"
"신사옥 '1784’에서 최수연 대표이사, 김남선 CFO 등 새로운 리더십이 이끌어갈 네이버의 방향을 제시하는 ‘NAVER Meetup’ 행사 개최 (4/13)","1"
"'Ubisoft Forward' 통해 게임 업데이트 및 신작 공개 (6/13)","1"
"배당정책에 따라 1주당 528원, 총 432억원 규모 현금배당 결정 (2/9)","1"
"21년 10월 - 12월 실적 발표 (2/9)","1"
"위믹스, 글로벌 암호화폐 거래소 'Huobi'와 파트너십 체결(1/5)","1"
"우크라이나 긴급 의료 지원금 1억원 기부 (3/6)","1"
"중앙대병원과 '디지털 암 관리센터(D-CAM 센터)' 구축을 위한 업무 협약 체결 (3/15)","1"
"11억 원 규모의 현금배당 결정(2/15)","1"
"자기주식 소각 결정 : 보통주 21만4,310주 / 869억270만원 (11/17)","1"
"MMOPRG 신작 '제노니아' 오프라인 파이널 테스트 참가자 모집 (4/27)","1"
"성과보상 지급대상자에게 자기주식 4,300만원 처분 결정 (12/16)","1"
"3Q 실적 발표 예고 (10/13)","1"
"'미르4' 개발사 위메이드넥스트와 포괄적 주식교환을 통해 자회사 편입 (11/26)","1"
"첫 RTS 게임 '프로젝트 G' 플레이 영상 최초 공개 (3/14)","1"
"비주얼 노벨 RPG ‘브라운더스트 스토리’, 글로벌 사전예약 진행 (10/20)","1"
"12월 9일부터 적용되는 코스닥150 주가지수 구성종목 정기 변경에서 데브시스터즈 편출 소식에 주가 4%이상 하락 (11/21)","1"
"'나이트크로우', 매일유업과 콜라보레이션 진행 (6/15)","1"
"5월 18일 상장폐지에 따른 정리매매 개시로 주권 매매거래정지해제 (5/4)","1"
"3월 24일 오전 8시 정기주주총회 소집 결의 (2/28)","1"
"'P의 거짓', 2차 포커스그룹 테스트 참가자 모집 (6/13)","1"
"22년 7월 - 9월 실적 발표 (11/10)","1"
"'고양이와 스프', 발렌타인데이 기념 출석 이벤트, 신규 패키지 등 업데이트 진행 (2/13)","1"
"서울중앙법원에서 위메이드 가상자산 '위믹스'의 가처분 인용 결과를 12월 7일 저녁전에 발표 예정 (12/5)","1"
"'Tales of Vesperia'의 리마스터 버전인 'Tales of Symphonia Remastered' 출시 공개(1/8)","1"
"국내외 ESG평가기관이 실시 2021년 ESG 평가에서 A등급 획득 (12/21)","1"
"1분기 호실적 힘입어 18일 기준 종가 4.2% 상승 (5/18)","1"
"5/10 주식회사 전기아이피가 제기한 채권가압류 판결 항소 기각 결정 (10/26)","1"
"'2022 넷마블 ESG보고서' 지속가능경영보고서 보고 (11/23)","1"
"FTX 상장 폐지로 주가 하락 (11/14)","1"
"최대주주 카카오게임즈의 보유주식에 관한 담보계약 변경 건으로 5% 지분공시 (9/8)","1"
"일본 게임사 '퀄리아츠'와 '아이돌리 프라이드' 글로벌 퍼블리싱 계약 체결 (2/23)","1"
"자회사 ‘컴투스플랫폼’이 개발한 ‘C2X NFT 마켓플레이스’의 국내 서비스 오픈 (10/17)","1"
"4Q 실적 발표 예고(1/20)","1"
"주주가치 제고 목적으로 50억원 규모의 자기주식취득 신탁계약 체결 결정 (5/26)","1"
"신작 '에버소울' 출시 한 달 만에 누적 매출 약 165억 원 달성 (2/14)","1"
"디지털 아트 가상자산 전시회 개최 (4/3)","1"
"배틀그라운드 모바일에 일본의 아쿠타미 게게 작가의 초능력 액션 애니메이션 '주술회전'과의 콜라보레이션 콘텐츠 공개 (2/24)","1"
"NHN커머스, 600억 원 규모의 제3자 배정 유상증자 진행 (6/9)","1"
"네이버 나우, 'NOW 멀티뷰(Multiview)' 공개(1/5)","1"
"‘미르4 글로벌’ 캐릭터를 활용한 대체불가토큰(NFT) 스테이킹 게임 ‘미라지’ 티저 영상 공개 (2/18)","1"
"P2E 게임 계획 : 현재 개발 중으로 내년 초에 구체적인 라인업 공개 예정 (내년 초 설명회 예정)","1"
"감사보고서 제출 (3/21)","1"
"2D 액션 게임 ‘사망여각’, 닌텐도 스위치 버전 출시 (4/21)","1"
"미국 계열사 Webtoon Entertainment에 3,975억원 유상증자 참여 (1/27)","1"
"Activision-Blizzard 와의 14년간 이어온 퍼블리싱 계약 종료와 Netease의 6개월 계약 연장 요청 거부(1/23)","1"
"8월 국내 출시한 다중접속역할수행게임(MMORPG) '서머너즈 워: 크로니클', 글로벌 PC 게임 플랫폼 '스팀' 북미 지역 서비스 개시 (10/31)","1"
"22년 1월 - 3월 실적 발표 (5/10)","1"
"네이버 파이낸셜, IBK기업은행, 신용보증기금과 소상공인 지원 업무 협약 체결 (3/22)","1"
"새 상표권 '유니폴 : 떠오르는 위협' 출원 (3/28)","1"
"'2023 제11회 대한민국 디지털 고객만족도 조사'에서 게임 부문 6년 연속 1위, SNS 우수기업 페이스북 부문 수상 (4/25)","1"
"'도깨비' OST Rockstar 뮤직 비디오 The Game Awards 2021에서 공개 (12/10)","1"
"리니지W, 개발자와 유저간의 실시간 소통 방송 '디렉터스 토크 2' 4월 29일 오후 7시 진행 (4/28)","1"
"XPLA, '덱스랩'에서 개발 중인 금융 플랫폼 '슈퍼덱스' 온보딩 (3/23)","1"
"세계 최대 개발자 컨퍼런스 GDC(Game Developers Conference)에 글로벌 로드쇼 WIN2002(Wemix in NFT) 키 비쥬얼(Key-Visual) 공개 (3/7)","1"
"글로벌 투자부문 신설 및 허석준 부사장 영입, 게임 개발사, 콘텐츠, 플랫폼, 가상화폐 등 투자 영역 확장 천명 (3/2)","1"
"몬스트헌터 개발팀 제작 다이노서바이벌 신작 'Exoprimal', 2차 오픈 베타 테스트 진행 (6/16)","1"
"대만 게임사 오더리 게이밍의 P&E 게임 'Gold Club' 위믹스 플랫폼 온보딩 계약 체결 (10/6)","1"
"창업자 겸 각자대표를 맡았던 정욱 대표가 대표이사직을 사임하는 대신 자회사 '애드엑스플러스'를 이끌던 강율빈 대표가 새로운 리더로 선임 (3/29)","1"
"소셜카지노 게임 ‘호핑 캐쉬 카지노(Hoppin' Cash Casino)’ 글로벌 론칭 (4/11)","1"
"'Diablo II: Resurrected' PC/콘솔 정식 출시 (9/23)","1"
"주가 안정 및 주주가치 제고 목적으로 100억원 규모의 자기주식 취득 결정 (5/9)","1"
"자회사 프렌즈게임즈, 보라코인 사용처 추가를 위해 NFT와 거래소, 게임서비스업 포함 'TIMEVERSE' 상표권 출원 (12/23)","1"
"총 € 46.7mn 규모 자사주 100만 주 취득 결과 보고 (11/22)","1"
"계열회사인 룽투게임즈 개발 '여신풍폭' 순위 등락 등에 따른 27일 주가 16% 하락 (9/27)","1"
"XPLA, '웹3 게이밍 위크' 참여 (6/14)","1"
"1Q 실적 발표 예고 (4/25)","1"
"자회사인 위메이드트리, 블록체인 게임 ‘갤럭시 토네이도 for WEMIX', '라이즈 오브 스타즈 for WEMIX’ 공개 (10/7)","1"
"중국 정부의 코로나 봉쇄 정책이 완화될 것이라는 기대감에 주가 상승 (12/5)","1"
"'브라운더스트' IP 신작 발표 온라인 쇼케이스 29일 개최 (3/22)","1"
"'엘든 링', 전 세계 누계 판매량 2,000만 장 돌파 (2/22)","1"
"22년 7월 - 9월 실적 발표 (11/9)","1"
"자회사 라이징윙스의 블록체인 기반 글로벌 이스포츠 서비스 'COMPETZ(컴피츠)'가 카카오게임즈의 블록체인 플랫폼 보라에 첫 NFT 발행 (5/9)","1"
"1,500억 원 규모의 기업어음 발행 (6/15)","1"
"모바일 3매치 퍼즐 게임 ‘오 마이 앤’ 스크린샷 첫 공개 (11/25)","1"
"'Throne and Liberty' 베타 테스트 앞두고 기대감에 22일 기준 종가 4.5% 상승 (5/22)","1"
"글로벌 팬덤 플랫폼 유니버스(UNIVERSE)가 ‘내일은 국민가수’의 신규 플래닛(Planet, 아티스트 별 공간) 오픈 (4/20)","1"
"오더리게이밍과 'Honor of Heirs'의 위믹스 플랫폼 온보딩 계약 체결 (11/8)","1"
"'위믹스', 국내 가상자산거래소 코인원에 재상장되며 국내 4대 가상자산 거래소 재입성 전망 (2/16)","1"
"새비 게임즈 그룹의 자회사 나인식스티스(Nine66)와 전략적 파트너십 체결 소식에 주가 상승 (2/22)","1"
"'Phantasy star' 시리즈 35주년 기념과 'Phantasy Star Online 2' 10주년 기념으로 21일 라이브 오케스트라 콘서트 예정(1/16)","1"
"주주환원정책 발표 (4/14)","1"
"웹소설 플랫폼' 문피아' 지분 전량 매각하여 137억원 규모의 차익 실현 (10/24)","1"
"자회사 라이트컨에서 개발한 전략 시뮬레이션 게임 모바일게임 '라이즈 오브 스타즈 Re:Verse' 글로벌 시장 정식 출시 (10/27)","1"
"3월 30일 오전 9시 정기주주총회 소집결의 (3/15)","1"
"애니메이션 영화 제작사 Illumination과 'Super Mario Bros.' 영화 22년 개봉 발표 (9/24)","1"
"프로야구 시즌 개막 영향 받아 야구 게임 라인업의 4월 매출 전월 대비 20% 이상 급상승 (4/28)","1"
"3Q 실적 발표 (11/16)","1"
"'검은사막&검은사막 모바일 X 구전녹용'  콜라보 제품 '검은녹용' 출시(12/26)","1"
"P2E 사업 계획 발표 : 기존 솔리테어에 P2E 적용하여 내년 상반기 출시, 미국에서의 P2E 모델 적법성 검토 완료 (11/22)","1"
"영국, Microsoft의 Activision-Blizzard 인수 합병 거부로 미국 개장 전 거래에서 주가 10% 급락 (4/26)","1"
"위메이드와 자회사 위믹스(WEMIX) PTE. LTD., 국제표준 정보보호인증 ISO27001과 ISO27701 동시 획득 (5/17)","1"
"카카오-넷마블 합작 버추얼 걸그룹 '메이브(MAVE:)' 공식 SNS와 영상 최초 공개(1/9)","1"
"온라인게임 ‘마비노기’의 ‘2022년 상반기 업데이트 플랜’ 로드맵 공개 (3/23)","1"
"비주얼 R&D 영상 '카치아(CACCIA)'를 공개 (4/9)","1"
"4Q 및 연간 실적 발표 예고 (2/3)","1"
"캡콤의 대표 IP '바이오하자드4'를 리메이크한 '바이오자하드 RE: 4'가 출시 이틀 만에 판매량 300만 장 기록 (3/30)","1"
"카카오 데이터센터 화재 사건으로 자회사 NHN클라우드 서비스의 반사이익 기대감에 주가 5% 상승 (10/17)","1"
"'P의 거짓', 데모 버전 누적 다운로드 100만 건 돌파 (6/12)","1"
"배당정책에 따라 1주당 1,300원, 총 154억원 규모 현금배당 결정 (2/11)","1"
"싱글플레이 액션 'Far Cry 6' PS/Xbox 동시 출시 (10/7)","1"
"3Q 실적 발표 예고","1"
"자회사 프렌즈게임즈, 보라코인 활용한 타임슬롯 방식의 NFT 서비스 투데이이즈 오픈 (12/16)","1"
"자회사 메타라마, 블록체인 플랫폼 ‘메타라마’ 티징 페이지 오픈  (2/14)","1"
"주주총회 소집 결의·공고 (3/15)","1"
"자사주 소각을 포함한 다양한 중장기적 주주환원 정책 검토 소식에 따른 기대감으로 주가 2.6% 상승 (4/12)","1"
"21년 3월 - 22년 3월 연간 실적 발표 (5/11)","1"
"공정위 공시대상기업집단 공시이행 점검 결과 비상장사 중요사항 공시 등 총 3건 공시 의무 위반, 1,267만원 과태료 부과 (1/9)","1"
"P2E 게임 '크립토 골프 임팩트(Crypto Golf Impact)'와 '브라운더스트(글로벌명 Brave Nine)' 글로벌 티징 사이트 오픈 (12/10)","1"
"카카오모빌리티, 영국 모빌리티 중개 플랫폼 'Splty' 인수 (3/26)","1"
"글로벌 사모펀드 인수 검토에 따른 4/23 주가 11% 상승 (4/23)","1"
"'Diablo IV', 'Overwatch 2' 출시 연기 발표에 따른 11/3 주가 14% 하락 (11/3)","1"
"사우디아라비아 국부펀드(PIF), Nintendo 지분을 약 5%에서 약 6%로 상향 조정(1/12)","1"
"한국투자증권, 붉은사막 출시까지 오랜 기간 남아 서둘러 매수할 이유 없다고 평가, 투자의견 중립 유지(1/12)","1"
"슈팅장르 신작 'LLL' 인게임 플레이영상 공개 (11/14)","1"
"3월 25일 오전 9시 정기주주총회 소집 결의 (3/3)","1"
"사우디아라비아 자치행정주택부 및 투자부와 국가 차원의 디지털 전환 협력 위한 MOU 체결 (3/30)","1"
"22년 7월 - 9월 실적 발표 예고 (10/4)","1"
"블록체인 게임 플랫폼 위믹스 플레이에 최근 20종 게임 합류(1/18)","1"
"액토즈소프트 e스포츠 자회사 브이에스게임의 '섀도우버스 코리아 오픈 2022 시즌 1' 본선 시작 (3/12)","1"
